filename,file_number,lead,lead_idx,window_idx,peak_position
HR00836.hea,836,V5,10,8,945
HR00836.hea,836,V5,10,9,1007
HR00836.hea,836,V5,10,10,1080
HR00836.hea,836,V5,10,11,1142
HR00836.hea,836,V5,10,12,1220
HR00836.hea,836,V6,11,0,1
HR00836.hea,836,V6,11,1,87
HR00836.hea,836,V6,11,2,207
HR00836.hea,836,V6,11,3,335
HR00836.hea,836,V6,11,4,398
HR00836.hea,836,V6,11,5,464
HR00836.hea,836,V6,11,6,577
HR00836.hea,836,V6,11,7,691
HR00836.hea,836,V6,11,8,815
HR00836.hea,836,V6,11,9,944
HR00836.hea,836,V6,11,10,1081
HR00836.hea,836,V6,11,11,1144
HR00836.hea,836,V6,11,12,1220
HR00837.hea,837,I,0,0,36
HR00837.hea,837,I,0,1,149
HR00837.hea,837,I,0,2,257
HR00837.hea,837,I,0,3,374
HR00837.hea,837,I,0,4,481
HR00837.hea,837,I,0,5,592
HR00837.hea,837,I,0,6,706
HR00837.hea,837,I,0,7,824
HR00837.hea,837,I,0,8,932
HR00837.hea,837,I,0,9,1043
HR00837.hea,837,I,0,10,1157
HR00837.hea,837,I,0,11,1222
HR00837.hea,837,II,1,0,36
HR00837.hea,837,II,1,1,150
HR00837.hea,837,II,1,2,258
HR00837.hea,837,II,1,3,374
HR00837.hea,837,II,1,4,481
HR00837.hea,837,II,1,5,593
HR00837.hea,837,II,1,6,706
HR00837.hea,837,II,1,7,824
HR00837.hea,837,II,1,8,932
HR00837.hea,837,II,1,9,1044
HR00837.hea,837,II,1,10,1158
HR00837.hea,837,II,1,11,1242
HR00837.hea,837,III,2,0,36
HR00837.hea,837,III,2,1,150
HR00837.hea,837,III,2,2,259
HR00837.hea,837,III,2,3,374
HR00837.hea,837,III,2,4,482
HR00837.hea,837,III,2,5,594
HR00837.hea,837,III,2,6,707
HR00837.hea,837,III,2,7,824
HR00837.hea,837,III,2,8,933
HR00837.hea,837,III,2,9,1044
HR00837.hea,837,III,2,10,1159
HR00837.hea,837,III,2,11,1223
HR00837.hea,837,aVR,3,0,144
HR00837.hea,837,aVR,3,1,274
HR00837.hea,837,aVR,3,2,370
HR00837.hea,837,aVR,3,3,490
HR00837.hea,837,aVR,3,4,586
HR00837.hea,837,aVR,3,5,648
HR00837.hea,837,aVR,3,6,710
HR00837.hea,837,aVR,3,7,830
HR00837.hea,837,aVR,3,8,923
HR00837.hea,837,aVR,3,9,1015
HR00837.hea,837,aVR,3,10,1162
HR00837.hea,837,aVL,4,0,35
HR00837.hea,837,aVL,4,1,148
HR00837.hea,837,aVL,4,2,257
HR00837.hea,837,aVL,4,3,373
HR00837.hea,837,aVL,4,4,480
HR00837.hea,837,aVL,4,5,592
HR00837.hea,837,aVL,4,6,705
HR00837.hea,837,aVL,4,7,823
HR00837.hea,837,aVL,4,8,931
HR00837.hea,837,aVL,4,9,1043
HR00837.hea,837,aVL,4,10,1157
HR00837.hea,837,aVF,5,0,36
HR00837.hea,837,aVF,5,1,150
HR00837.hea,837,aVF,5,2,258
HR00837.hea,837,aVF,5,3,374
HR00837.hea,837,aVF,5,4,482
HR00837.hea,837,aVF,5,5,593
HR00837.hea,837,aVF,5,6,707
HR00837.hea,837,aVF,5,7,824
HR00837.hea,837,aVF,5,8,933
HR00837.hea,837,aVF,5,9,1044
HR00837.hea,837,aVF,5,10,1158
HR00837.hea,837,aVF,5,11,1221
HR00837.hea,837,V1,6,0,35
HR00837.hea,837,V1,6,1,148
HR00837.hea,837,V1,6,2,274
HR00837.hea,837,V1,6,3,373
HR00837.hea,837,V1,6,4,480
HR00837.hea,837,V1,6,5,592
HR00837.hea,837,V1,6,6,705
HR00837.hea,837,V1,6,7,822
HR00837.hea,837,V1,6,8,931
HR00837.hea,837,V1,6,9,1043
HR00837.hea,837,V1,6,10,1157
HR00837.hea,837,V2,7,0,35
HR00837.hea,837,V2,7,1,148
HR00837.hea,837,V2,7,2,257
HR00837.hea,837,V2,7,3,373
HR00837.hea,837,V2,7,4,480
HR00837.hea,837,V2,7,5,592
HR00837.hea,837,V2,7,6,705
HR00837.hea,837,V2,7,7,823
HR00837.hea,837,V2,7,8,931
HR00837.hea,837,V2,7,9,1043
HR00837.hea,837,V2,7,10,1157
HR00837.hea,837,V3,8,0,35
HR00837.hea,837,V3,8,1,148
HR00837.hea,837,V3,8,2,257
HR00837.hea,837,V3,8,3,373
HR00837.hea,837,V3,8,4,480
HR00837.hea,837,V3,8,5,592
HR00837.hea,837,V3,8,6,705
HR00837.hea,837,V3,8,7,822
HR00837.hea,837,V3,8,8,931
HR00837.hea,837,V3,8,9,1043
HR00837.hea,837,V3,8,10,1157
HR00837.hea,837,V4,9,0,36
HR00837.hea,837,V4,9,1,149
HR00837.hea,837,V4,9,2,258
HR00837.hea,837,V4,9,3,373
HR00837.hea,837,V4,9,4,481
HR00837.hea,837,V4,9,5,592
HR00837.hea,837,V4,9,6,705
HR00837.hea,837,V4,9,7,823
HR00837.hea,837,V4,9,8,932
HR00837.hea,837,V4,9,9,1043
HR00837.hea,837,V4,9,10,1158
HR00837.hea,837,V4,9,11,1236
HR00837.hea,837,V5,10,0,36
HR00837.hea,837,V5,10,1,149
HR00837.hea,837,V5,10,2,258
HR00837.hea,837,V5,10,3,374
HR00837.hea,837,V5,10,4,480
HR00837.hea,837,V5,10,5,592
HR00837.hea,837,V5,10,6,706
HR00837.hea,837,V5,10,7,823
HR00837.hea,837,V5,10,8,932
HR00837.hea,837,V5,10,9,1043
HR00837.hea,837,V5,10,10,1157
HR00837.hea,837,V6,11,0,36
HR00837.hea,837,V6,11,1,149
HR00837.hea,837,V6,11,2,258
HR00837.hea,837,V6,11,3,374
HR00837.hea,837,V6,11,4,481
HR00837.hea,837,V6,11,5,593
HR00837.hea,837,V6,11,6,706
HR00837.hea,837,V6,11,7,824
HR00837.hea,837,V6,11,8,932
HR00837.hea,837,V6,11,9,1044
HR00837.hea,837,V6,11,10,1158
HR00838.hea,838,I,0,0,85
HR00838.hea,838,I,0,1,225
HR00838.hea,838,I,0,2,365
HR00838.hea,838,I,0,3,510
HR00838.hea,838,I,0,4,656
HR00838.hea,838,I,0,5,784
HR00838.hea,838,I,0,6,908
HR00838.hea,838,I,0,7,1045
HR00838.hea,838,I,0,8,1185
HR00838.hea,838,II,1,0,85
HR00838.hea,838,II,1,1,225
HR00838.hea,838,II,1,2,365
HR00838.hea,838,II,1,3,511
HR00838.hea,838,II,1,4,657
HR00838.hea,838,II,1,5,785
HR00838.hea,838,II,1,6,908
HR00838.hea,838,II,1,7,1045
HR00838.hea,838,II,1,8,1185
HR00838.hea,838,III,2,0,83
HR00838.hea,838,III,2,1,161
HR00838.hea,838,III,2,2,223
HR00838.hea,838,III,2,3,344
HR00838.hea,838,III,2,4,416
HR00838.hea,838,III,2,5,508
HR00838.hea,838,III,2,6,585
HR00838.hea,838,III,2,7,657
HR00838.hea,838,III,2,8,785
HR00838.hea,838,III,2,9,886
HR00838.hea,838,III,2,10,977
HR00838.hea,838,III,2,11,1046
HR00838.hea,838,III,2,12,1139
HR00838.hea,838,aVR,3,0,16
HR00838.hea,838,aVR,3,1,82
HR00838.hea,838,aVR,3,2,222
HR00838.hea,838,aVR,3,3,289
HR00838.hea,838,aVR,3,4,362
HR00838.hea,838,aVR,3,5,424
HR00838.hea,838,aVR,3,6,504
HR00838.hea,838,aVR,3,7,573
HR00838.hea,838,aVR,3,8,653
HR00838.hea,838,aVR,3,9,781
HR00838.hea,838,aVR,3,10,905
HR00838.hea,838,aVR,3,11,977
HR00838.hea,838,aVR,3,12,1042
HR00838.hea,838,aVR,3,13,1108
HR00838.hea,838,aVR,3,14,1182
HR00838.hea,838,aVR,3,15,1246
HR00838.hea,838,aVL,4,0,88
HR00838.hea,838,aVL,4,1,228
HR00838.hea,838,aVL,4,2,368
HR00838.hea,838,aVL,4,3,514
HR00838.hea,838,aVL,4,4,656
HR00838.hea,838,aVL,4,5,787
HR00838.hea,838,aVL,4,6,907
HR00838.hea,838,aVL,4,7,1048
HR00838.hea,838,aVL,4,8,1188
HR00838.hea,838,aVF,5,0,85
HR00838.hea,838,aVF,5,1,225
HR00838.hea,838,aVF,5,2,365
HR00838.hea,838,aVF,5,3,511
HR00838.hea,838,aVF,5,4,657
HR00838.hea,838,aVF,5,5,785
HR00838.hea,838,aVF,5,6,908
HR00838.hea,838,aVF,5,7,1046
HR00838.hea,838,aVF,5,8,1185
HR00838.hea,838,V1,6,0,16
HR00838.hea,838,V1,6,1,83
HR00838.hea,838,V1,6,2,145
HR00838.hea,838,V1,6,3,223
HR00838.hea,838,V1,6,4,363
HR00838.hea,838,V1,6,5,508
HR00838.hea,838,V1,6,6,654
HR00838.hea,838,V1,6,7,782
HR00838.hea,838,V1,6,8,905
HR00838.hea,838,V1,6,9,1043
HR00838.hea,838,V1,6,10,1183
HR00838.hea,838,V2,7,0,21
HR00838.hea,838,V2,7,1,83
HR00838.hea,838,V2,7,2,223
HR00838.hea,838,V2,7,3,363
HR00838.hea,838,V2,7,4,508
HR00838.hea,838,V2,7,5,654
HR00838.hea,838,V2,7,6,782
HR00838.hea,838,V2,7,7,906
HR00838.hea,838,V2,7,8,1043
HR00838.hea,838,V2,7,9,1183
HR00838.hea,838,V3,8,0,83
HR00838.hea,838,V3,8,1,223
HR00838.hea,838,V3,8,2,363
HR00838.hea,838,V3,8,3,509
HR00838.hea,838,V3,8,4,655
HR00838.hea,838,V3,8,5,783
HR00838.hea,838,V3,8,6,906
HR00838.hea,838,V3,8,7,1044
HR00838.hea,838,V3,8,8,1183
HR00838.hea,838,V4,9,0,84
HR00838.hea,838,V4,9,1,224
HR00838.hea,838,V4,9,2,364
HR00838.hea,838,V4,9,3,509
HR00838.hea,838,V4,9,4,656
HR00838.hea,838,V4,9,5,784
HR00838.hea,838,V4,9,6,907
HR00838.hea,838,V4,9,7,1044
HR00838.hea,838,V4,9,8,1184
HR00838.hea,838,V5,10,0,85
HR00838.hea,838,V5,10,1,225
HR00838.hea,838,V5,10,2,365
HR00838.hea,838,V5,10,3,510
HR00838.hea,838,V5,10,4,656
HR00838.hea,838,V5,10,5,784
HR00838.hea,838,V5,10,6,908
HR00838.hea,838,V5,10,7,1045
HR00838.hea,838,V5,10,8,1185
HR00838.hea,838,V6,11,0,85
HR00838.hea,838,V6,11,1,225
HR00838.hea,838,V6,11,2,365
HR00838.hea,838,V6,11,3,511
HR00838.hea,838,V6,11,4,657
HR00838.hea,838,V6,11,5,785
HR00838.hea,838,V6,11,6,908
HR00838.hea,838,V6,11,7,1045
HR00838.hea,838,V6,11,8,1185
HR00839.hea,839,I,0,0,6
HR00839.hea,839,I,0,1,102
HR00839.hea,839,I,0,2,195
HR00839.hea,839,I,0,3,286
HR00839.hea,839,I,0,4,378
HR00839.hea,839,I,0,5,470
HR00839.hea,839,I,0,6,561
HR00839.hea,839,I,0,7,652
HR00839.hea,839,I,0,8,741
HR00839.hea,839,I,0,9,832
HR00839.hea,839,I,0,10,924
HR00839.hea,839,I,0,11,1017
HR00839.hea,839,I,0,12,1109
HR00839.hea,839,I,0,13,1204
HR00839.hea,839,II,1,0,5
HR00839.hea,839,II,1,1,102
HR00839.hea,839,II,1,2,195
HR00839.hea,839,II,1,3,286
HR00839.hea,839,II,1,4,378
HR00839.hea,839,II,1,5,470
HR00839.hea,839,II,1,6,561
HR00839.hea,839,II,1,7,651
HR00839.hea,839,II,1,8,741
HR00839.hea,839,II,1,9,831
HR00839.hea,839,II,1,10,924
HR00839.hea,839,II,1,11,1017
HR00839.hea,839,II,1,12,1109
HR00839.hea,839,II,1,13,1204
HR00839.hea,839,III,2,0,8
HR00839.hea,839,III,2,1,104
HR00839.hea,839,III,2,2,197
HR00839.hea,839,III,2,3,290
HR00839.hea,839,III,2,4,380
HR00839.hea,839,III,2,5,472
HR00839.hea,839,III,2,6,564
HR00839.hea,839,III,2,7,655
HR00839.hea,839,III,2,8,744
HR00839.hea,839,III,2,9,834
HR00839.hea,839,III,2,10,927
HR00839.hea,839,III,2,11,1019
HR00839.hea,839,III,2,12,1111
HR00839.hea,839,III,2,13,1206
HR00839.hea,839,aVR,3,0,105
HR00839.hea,839,aVR,3,1,198
HR00839.hea,839,aVR,3,2,289
HR00839.hea,839,aVR,3,3,381
HR00839.hea,839,aVR,3,4,473
HR00839.hea,839,aVR,3,5,564
HR00839.hea,839,aVR,3,6,655
HR00839.hea,839,aVR,3,7,744
HR00839.hea,839,aVR,3,8,835
HR00839.hea,839,aVR,3,9,927
HR00839.hea,839,aVR,3,10,1020
HR00839.hea,839,aVR,3,11,1112
HR00839.hea,839,aVR,3,12,1207
HR00839.hea,839,aVL,4,0,6
HR00839.hea,839,aVL,4,1,102
HR00839.hea,839,aVL,4,2,195
HR00839.hea,839,aVL,4,3,286
HR00839.hea,839,aVL,4,4,378
HR00839.hea,839,aVL,4,5,470
HR00839.hea,839,aVL,4,6,561
HR00839.hea,839,aVL,4,7,652
HR00839.hea,839,aVL,4,8,742
HR00839.hea,839,aVL,4,9,832
HR00839.hea,839,aVL,4,10,924
HR00839.hea,839,aVL,4,11,1017
HR00839.hea,839,aVL,4,12,1109
HR00839.hea,839,aVL,4,13,1204
HR00839.hea,839,aVF,5,0,5
HR00839.hea,839,aVF,5,1,101
HR00839.hea,839,aVF,5,2,195
HR00839.hea,839,aVF,5,3,286
HR00839.hea,839,aVF,5,4,378
HR00839.hea,839,aVF,5,5,470
HR00839.hea,839,aVF,5,6,561
HR00839.hea,839,aVF,5,7,651
HR00839.hea,839,aVF,5,8,741
HR00839.hea,839,aVF,5,9,831
HR00839.hea,839,aVF,5,10,924
HR00839.hea,839,aVF,5,11,1017
HR00839.hea,839,aVF,5,12,1109
HR00839.hea,839,aVF,5,13,1203
HR00839.hea,839,V1,6,0,3
HR00839.hea,839,V1,6,1,125
HR00839.hea,839,V1,6,2,311
HR00839.hea,839,V1,6,3,676
HR00839.hea,839,V1,6,4,766
HR00839.hea,839,V1,6,5,855
HR00839.hea,839,V1,6,6,948
HR00839.hea,839,V1,6,7,1041
HR00839.hea,839,V1,6,8,1134
HR00839.hea,839,V2,7,0,30
HR00839.hea,839,V2,7,1,128
HR00839.hea,839,V2,7,2,220
HR00839.hea,839,V2,7,3,311
HR00839.hea,839,V2,7,4,403
HR00839.hea,839,V2,7,5,494
HR00839.hea,839,V2,7,6,586
HR00839.hea,839,V2,7,7,676
HR00839.hea,839,V2,7,8,766
HR00839.hea,839,V2,7,9,856
HR00839.hea,839,V2,7,10,948
HR00839.hea,839,V2,7,11,1041
HR00839.hea,839,V2,7,12,1134
HR00839.hea,839,V2,7,13,1229
HR00839.hea,839,V3,8,0,5
HR00839.hea,839,V3,8,1,101
HR00839.hea,839,V3,8,2,194
HR00839.hea,839,V3,8,3,285
HR00839.hea,839,V3,8,4,378
HR00839.hea,839,V3,8,5,470
HR00839.hea,839,V3,8,6,560
HR00839.hea,839,V3,8,7,651
HR00839.hea,839,V3,8,8,741
HR00839.hea,839,V3,8,9,830
HR00839.hea,839,V3,8,10,923
HR00839.hea,839,V3,8,11,1017
HR00839.hea,839,V3,8,12,1108
HR00839.hea,839,V3,8,13,1203
HR00839.hea,839,V4,9,0,5
HR00839.hea,839,V4,9,1,102
HR00839.hea,839,V4,9,2,195
HR00839.hea,839,V4,9,3,286
HR00839.hea,839,V4,9,4,378
HR00839.hea,839,V4,9,5,470
HR00839.hea,839,V4,9,6,561
HR00839.hea,839,V4,9,7,651
HR00839.hea,839,V4,9,8,741
HR00839.hea,839,V4,9,9,831
HR00839.hea,839,V4,9,10,924
HR00839.hea,839,V4,9,11,1017
HR00839.hea,839,V4,9,12,1109
HR00839.hea,839,V4,9,13,1204
HR00839.hea,839,V5,10,0,6
HR00839.hea,839,V5,10,1,102
HR00839.hea,839,V5,10,2,195
HR00839.hea,839,V5,10,3,286
HR00839.hea,839,V5,10,4,378
HR00839.hea,839,V5,10,5,470
HR00839.hea,839,V5,10,6,561
HR00839.hea,839,V5,10,7,652
HR00839.hea,839,V5,10,8,741
HR00839.hea,839,V5,10,9,832
HR00839.hea,839,V5,10,10,924
HR00839.hea,839,V5,10,11,1017
HR00839.hea,839,V5,10,12,1109
HR00839.hea,839,V5,10,13,1204
HR00839.hea,839,V6,11,0,6
HR00839.hea,839,V6,11,1,102
HR00839.hea,839,V6,11,2,195
HR00839.hea,839,V6,11,3,286
HR00839.hea,839,V6,11,4,378
HR00839.hea,839,V6,11,5,470
HR00839.hea,839,V6,11,6,561
HR00839.hea,839,V6,11,7,652
HR00839.hea,839,V6,11,8,742
HR00839.hea,839,V6,11,9,832
HR00839.hea,839,V6,11,10,924
HR00839.hea,839,V6,11,11,1017
HR00839.hea,839,V6,11,12,1109
HR00839.hea,839,V6,11,13,1204
HR00840.hea,840,I,0,0,41
HR00840.hea,840,I,0,1,145
HR00840.hea,840,I,0,2,249
HR00840.hea,840,I,0,3,352
HR00840.hea,840,I,0,4,455
HR00840.hea,840,I,0,5,556
HR00840.hea,840,I,0,6,657
HR00840.hea,840,I,0,7,758
HR00840.hea,840,I,0,8,857
HR00840.hea,840,I,0,9,955
HR00840.hea,840,I,0,10,1055
HR00840.hea,840,I,0,11,1153
HR00840.hea,840,I,0,12,1225
HR00840.hea,840,II,1,0,40
HR00840.hea,840,II,1,1,145
HR00840.hea,840,II,1,2,248
HR00840.hea,840,II,1,3,352
HR00840.hea,840,II,1,4,454
HR00840.hea,840,II,1,5,555
HR00840.hea,840,II,1,6,656
HR00840.hea,840,II,1,7,955
HR00840.hea,840,III,2,0,38
HR00840.hea,840,III,2,1,125
HR00840.hea,840,III,2,2,247
HR00840.hea,840,III,2,3,332
HR00840.hea,840,III,2,4,396
HR00840.hea,840,III,2,5,640
HR00840.hea,840,aVR,3,0,43
HR00840.hea,840,aVR,3,1,148
HR00840.hea,840,aVR,3,2,252
HR00840.hea,840,aVR,3,3,355
HR00840.hea,840,aVR,3,4,458
HR00840.hea,840,aVR,3,5,559
HR00840.hea,840,aVR,3,6,660
HR00840.hea,840,aVR,3,7,761
HR00840.hea,840,aVR,3,8,860
HR00840.hea,840,aVR,3,9,958
HR00840.hea,840,aVR,3,10,1058
HR00840.hea,840,aVR,3,11,1156
HR00840.hea,840,aVL,4,0,41
HR00840.hea,840,aVL,4,1,145
HR00840.hea,840,aVL,4,2,249
HR00840.hea,840,aVL,4,3,353
HR00840.hea,840,aVL,4,4,455
HR00840.hea,840,aVL,4,5,556
HR00840.hea,840,aVL,4,6,657
HR00840.hea,840,aVL,4,7,758
HR00840.hea,840,aVL,4,8,857
HR00840.hea,840,aVL,4,9,956
HR00840.hea,840,aVL,4,10,1055
HR00840.hea,840,aVL,4,11,1154
HR00840.hea,840,aVL,4,12,1229
HR00840.hea,840,aVF,5,0,40
HR00840.hea,840,aVF,5,1,144
HR00840.hea,840,aVF,5,2,248
HR00840.hea,840,aVF,5,3,351
HR00840.hea,840,aVF,5,4,454
HR00840.hea,840,aVF,5,5,555
HR00840.hea,840,aVF,5,6,656
HR00840.hea,840,aVF,5,7,757
HR00840.hea,840,aVF,5,8,856
HR00840.hea,840,aVF,5,9,955
HR00840.hea,840,aVF,5,10,1054
HR00840.hea,840,aVF,5,11,1153
HR00840.hea,840,aVF,5,12,1231
HR00840.hea,840,V1,6,0,39
HR00840.hea,840,V1,6,1,144
HR00840.hea,840,V1,6,2,248
HR00840.hea,840,V1,6,3,351
HR00840.hea,840,V1,6,4,453
HR00840.hea,840,V1,6,5,555
HR00840.hea,840,V1,6,6,656
HR00840.hea,840,V1,6,7,756
HR00840.hea,840,V1,6,8,856
HR00840.hea,840,V1,6,9,954
HR00840.hea,840,V1,6,10,1054
HR00840.hea,840,V1,6,11,1152
HR00840.hea,840,V1,6,12,1233
HR00840.hea,840,V2,7,0,40
HR00840.hea,840,V2,7,1,144
HR00840.hea,840,V2,7,2,248
HR00840.hea,840,V2,7,3,351
HR00840.hea,840,V2,7,4,454
HR00840.hea,840,V2,7,5,555
HR00840.hea,840,V2,7,6,656
HR00840.hea,840,V2,7,7,757
HR00840.hea,840,V2,7,8,856
HR00840.hea,840,V2,7,9,1054
HR00840.hea,840,V2,7,10,1152
HR00840.hea,840,V3,8,0,40
HR00840.hea,840,V3,8,1,144
HR00840.hea,840,V3,8,2,248
HR00840.hea,840,V3,8,3,351
HR00840.hea,840,V3,8,4,454
HR00840.hea,840,V3,8,5,555
HR00840.hea,840,V3,8,6,656
HR00840.hea,840,V3,8,7,757
HR00840.hea,840,V3,8,8,856
HR00840.hea,840,V3,8,9,955
HR00840.hea,840,V3,8,10,1054
HR00840.hea,840,V3,8,11,1152
HR00840.hea,840,V4,9,0,40
HR00840.hea,840,V4,9,1,144
HR00840.hea,840,V4,9,2,248
HR00840.hea,840,V4,9,3,351
HR00840.hea,840,V4,9,4,454
HR00840.hea,840,V4,9,5,555
HR00840.hea,840,V4,9,6,656
HR00840.hea,840,V4,9,7,757
HR00840.hea,840,V4,9,8,856
HR00840.hea,840,V4,9,9,955
HR00840.hea,840,V4,9,10,1054
HR00840.hea,840,V4,9,11,1153
HR00840.hea,840,V5,10,0,40
HR00840.hea,840,V5,10,1,145
HR00840.hea,840,V5,10,2,249
HR00840.hea,840,V5,10,3,352
HR00840.hea,840,V5,10,4,454
HR00840.hea,840,V5,10,5,556
HR00840.hea,840,V5,10,6,656
HR00840.hea,840,V5,10,7,757
HR00840.hea,840,V5,10,8,857
HR00840.hea,840,V5,10,9,955
HR00840.hea,840,V5,10,10,1054
HR00840.hea,840,V5,10,11,1153
HR00840.hea,840,V5,10,12,1215
HR00840.hea,840,V6,11,0,40
HR00840.hea,840,V6,11,1,145
HR00840.hea,840,V6,11,2,249
HR00840.hea,840,V6,11,3,352
HR00840.hea,840,V6,11,4,454
HR00840.hea,840,V6,11,5,556
HR00840.hea,840,V6,11,6,656
HR00840.hea,840,V6,11,7,757
HR00840.hea,840,V6,11,8,857
HR00840.hea,840,V6,11,9,955
HR00840.hea,840,V6,11,10,1054
HR00840.hea,840,V6,11,11,1153
HR00841.hea,841,I,0,0,36
HR00841.hea,841,I,0,1,164
HR00841.hea,841,I,0,2,293
HR00841.hea,841,I,0,3,424
HR00841.hea,841,I,0,4,551
HR00841.hea,841,I,0,5,651
HR00841.hea,841,I,0,6,780
HR00841.hea,841,I,0,7,914
HR00841.hea,841,I,0,8,1033
HR00841.hea,841,I,0,9,1162
HR00841.hea,841,II,1,0,35
HR00841.hea,841,II,1,1,163
HR00841.hea,841,II,1,2,292
HR00841.hea,841,II,1,3,424
HR00841.hea,841,II,1,4,549
HR00841.hea,841,II,1,5,620
HR00841.hea,841,II,1,6,779
HR00841.hea,841,II,1,7,913
HR00841.hea,841,II,1,8,1032
HR00841.hea,841,II,1,9,1161
HR00841.hea,841,III,2,0,34
HR00841.hea,841,III,2,1,96
HR00841.hea,841,III,2,2,160
HR00841.hea,841,III,2,3,290
HR00841.hea,841,III,2,4,353
HR00841.hea,841,III,2,5,422
HR00841.hea,841,III,2,6,547
HR00841.hea,841,III,2,7,622
HR00841.hea,841,III,2,8,777
HR00841.hea,841,III,2,9,911
HR00841.hea,841,III,2,10,1030
HR00841.hea,841,III,2,11,1159
HR00841.hea,841,aVR,3,0,33
HR00841.hea,841,aVR,3,1,96
HR00841.hea,841,aVR,3,2,176
HR00841.hea,841,aVR,3,3,298
HR00841.hea,841,aVR,3,4,432
HR00841.hea,841,aVR,3,5,557
HR00841.hea,841,aVR,3,6,623
HR00841.hea,841,aVR,3,7,800
HR00841.hea,841,aVR,3,8,929
HR00841.hea,841,aVR,3,9,1052
HR00841.hea,841,aVR,3,10,1170
HR00841.hea,841,aVR,3,11,1233
HR00841.hea,841,aVL,4,0,36
HR00841.hea,841,aVL,4,1,164
HR00841.hea,841,aVL,4,2,294
HR00841.hea,841,aVL,4,3,425
HR00841.hea,841,aVL,4,4,551
HR00841.hea,841,aVL,4,5,647
HR00841.hea,841,aVL,4,6,780
HR00841.hea,841,aVL,4,7,914
HR00841.hea,841,aVL,4,8,1034
HR00841.hea,841,aVL,4,9,1163
HR00841.hea,841,aVF,5,0,35
HR00841.hea,841,aVF,5,1,162
HR00841.hea,841,aVF,5,2,226
HR00841.hea,841,aVF,5,3,291
HR00841.hea,841,aVF,5,4,353
HR00841.hea,841,aVF,5,5,423
HR00841.hea,841,aVF,5,6,549
HR00841.hea,841,aVF,5,7,622
HR00841.hea,841,aVF,5,8,697
HR00841.hea,841,aVF,5,9,778
HR00841.hea,841,aVF,5,10,912
HR00841.hea,841,aVF,5,11,1032
HR00841.hea,841,aVF,5,12,1097
HR00841.hea,841,aVF,5,13,1161
HR00841.hea,841,V1,6,0,34
HR00841.hea,841,V1,6,1,97
HR00841.hea,841,V1,6,2,160
HR00841.hea,841,V1,6,3,290
HR00841.hea,841,V1,6,4,353
HR00841.hea,841,V1,6,5,422
HR00841.hea,841,V1,6,6,548
HR00841.hea,841,V1,6,7,623
HR00841.hea,841,V1,6,8,776
HR00841.hea,841,V1,6,9,911
HR00841.hea,841,V1,6,10,1030
HR00841.hea,841,V1,6,11,1159
HR00841.hea,841,V1,6,12,1222
HR00841.hea,841,V2,7,0,34
HR00841.hea,841,V2,7,1,161
HR00841.hea,841,V2,7,2,291
HR00841.hea,841,V2,7,3,422
HR00841.hea,841,V2,7,4,548
HR00841.hea,841,V2,7,5,622
HR00841.hea,841,V2,7,6,777
HR00841.hea,841,V2,7,7,911
HR00841.hea,841,V2,7,8,1031
HR00841.hea,841,V2,7,9,1160
HR00841.hea,841,V2,7,10,1224
HR00841.hea,841,V3,8,0,35
HR00841.hea,841,V3,8,1,162
HR00841.hea,841,V3,8,2,291
HR00841.hea,841,V3,8,3,423
HR00841.hea,841,V3,8,4,486
HR00841.hea,841,V3,8,5,549
HR00841.hea,841,V3,8,6,621
HR00841.hea,841,V3,8,7,778
HR00841.hea,841,V3,8,8,912
HR00841.hea,841,V3,8,9,1032
HR00841.hea,841,V3,8,10,1161
HR00841.hea,841,V3,8,11,1223
HR00841.hea,841,V4,9,0,36
HR00841.hea,841,V4,9,1,163
HR00841.hea,841,V4,9,2,293
HR00841.hea,841,V4,9,3,424
HR00841.hea,841,V4,9,4,550
HR00841.hea,841,V4,9,5,621
HR00841.hea,841,V4,9,6,779
HR00841.hea,841,V4,9,7,913
HR00841.hea,841,V4,9,8,1033
HR00841.hea,841,V4,9,9,1095
HR00841.hea,841,V4,9,10,1162
HR00841.hea,841,V5,10,0,36
HR00841.hea,841,V5,10,1,163
HR00841.hea,841,V5,10,2,293
HR00841.hea,841,V5,10,3,424
HR00841.hea,841,V5,10,4,550
HR00841.hea,841,V5,10,5,620
HR00841.hea,841,V5,10,6,779
HR00841.hea,841,V5,10,7,913
HR00841.hea,841,V5,10,8,1033
HR00841.hea,841,V5,10,9,1162
HR00841.hea,841,V6,11,0,36
HR00841.hea,841,V6,11,1,163
HR00841.hea,841,V6,11,2,293
HR00841.hea,841,V6,11,3,424
HR00841.hea,841,V6,11,4,550
HR00841.hea,841,V6,11,5,620
HR00841.hea,841,V6,11,6,779
HR00841.hea,841,V6,11,7,913
HR00841.hea,841,V6,11,8,1033
HR00841.hea,841,V6,11,9,1162
HR00841.hea,841,V6,11,10,1247
HR00842.hea,842,I,0,0,3
HR00842.hea,842,I,0,1,104
HR00842.hea,842,I,0,2,213
HR00842.hea,842,I,0,3,322
HR00842.hea,842,I,0,4,431
HR00842.hea,842,I,0,5,540
HR00842.hea,842,I,0,6,649
HR00842.hea,842,I,0,7,759
HR00842.hea,842,I,0,8,868
HR00842.hea,842,I,0,9,977
HR00842.hea,842,I,0,10,1086
HR00842.hea,842,I,0,11,1195
HR00842.hea,842,II,1,0,104
HR00842.hea,842,II,1,1,213
